-0.872246,0.063045,0.484987,-1.374406
-0.010815,0.988927,-0.148006,0.348682
-0.488948,-0.134343,-0.861906,4.365998
0.000000,0.000000,0.000000,1.000000

-0.872257,0.063044,0.484966,-1.374416
-0.010857,0.988915,-0.148082,0.348645
-0.488926,-0.134431,-0.861904,4.365998
0.000000,0.000000,0.000000,1.000000

-0.872269,0.063043,0.484946,-1.374426
-0.010898,0.988904,-0.148158,0.348607
-0.488905,-0.134519,-0.861903,4.365992
0.000000,0.000000,0.000000,1.000000

-0.872280,0.063041,0.484926,-1.374435
-0.010939,0.988892,-0.148235,0.348570
-0.488884,-0.134607,-0.861901,4.365981
0.000000,0.000000,0.000000,1.000000

-0.872291,0.063040,0.484906,-1.374445
-0.010980,0.988880,-0.148311,0.348533
-0.488863,-0.134695,-0.861899,4.365965
0.000000,0.000000,0.000000,1.000000

-0.872302,0.063039,0.484886,-1.374455
-0.011021,0.988868,-0.148388,0.348496
-0.488843,-0.134783,-0.861897,4.365944
0.000000,0.000000,0.000000,1.000000

-0.872313,0.063038,0.484867,-1.374464
-0.011063,0.988856,-0.148464,0.348458
-0.488823,-0.134871,-0.861895,4.365917
0.000000,0.000000,0.000000,1.000000

-0.872324,0.063037,0.484848,-1.374473
-0.011104,0.988844,-0.148541,0.348421
-0.488803,-0.134959,-0.861892,4.365885
0.000000,0.000000,0.000000,1.000000

-0.872334,0.063035,0.484829,-1.374482
-0.011146,0.988832,-0.148617,0.348383
-0.488783,-0.135048,-0.861889,4.365848
0.000000,0.000000,0.000000,1.000000

-0.872345,0.063034,0.484811,-1.374491
-0.011187,0.988820,-0.148694,0.348346
-0.488763,-0.135136,-0.861887,4.365806
0.000000,0.000000,0.000000,1.000000

-0.872355,0.063033,0.484792,-1.374500
-0.011229,0.988808,-0.148771,0.348308
-0.488744,-0.135224,-0.861884,4.365758
0.000000,0.000000,0.000000,1.000000

-0.872365,0.063032,0.484774,-1.374509
-0.011270,0.988796,-0.148847,0.348270
-0.488725,-0.135313,-0.861881,4.365706
0.000000,0.000000,0.000000,1.000000

-0.872375,0.063031,0.484757,-1.374518
-0.011312,0.988784,-0.148924,0.348233
-0.488706,-0.135401,-0.861877,4.365648
0.000000,0.000000,0.000000,1.000000

-0.872385,0.063030,0.484739,-1.374526
-0.011354,0.988772,-0.149001,0.348195
-0.488688,-0.135490,-0.861874,4.365585
0.000000,0.000000,0.000000,1.000000

-0.872394,0.063029,0.484722,-1.374535
-0.011395,0.988760,-0.149078,0.348157
-0.488670,-0.135578,-0.861870,4.365516
0.000000,0.000000,0.000000,1.000000

-0.872404,0.063027,0.484705,-1.374543
-0.011437,0.988748,-0.149155,0.348119
-0.488652,-0.135667,-0.861867,4.365443
0.000000,0.000000,0.000000,1.000000

-0.872413,0.063026,0.484688,-1.374551
-0.011479,0.988736,-0.149232,0.348081
-0.488634,-0.135756,-0.861863,4.365364
0.000000,0.000000,0.000000,1.000000

-0.872423,0.063025,0.484672,-1.374559
-0.011521,0.988723,-0.149309,0.348043
-0.488616,-0.135845,-0.861859,4.365280
0.000000,0.000000,0.000000,1.000000

-0.872432,0.063024,0.484655,-1.374567
-0.011563,0.988711,-0.149386,0.348005
-0.488599,-0.135934,-0.861854,4.365190
0.000000,0.000000,0.000000,1.000000

-0.872441,0.063023,0.484639,-1.374575
-0.011605,0.988699,-0.149464,0.347966
-0.488582,-0.136023,-0.861850,4.365096
0.000000,0.000000,0.000000,1.000000

-0.872449,0.063022,0.484624,-1.374583
-0.011647,0.988687,-0.149541,0.347928
-0.488566,-0.136112,-0.861845,4.364996
0.000000,0.000000,0.000000,1.000000

-0.872458,0.063021,0.484608,-1.374590
-0.011690,0.988675,-0.149618,0.347890
-0.488549,-0.136201,-0.861841,4.364891
0.000000,0.000000,0.000000,1.000000

-0.872467,0.063020,0.484593,-1.374597
-0.011732,0.988662,-0.149696,0.347851
-0.488533,-0.136290,-0.861836,4.364781
0.000000,0.000000,0.000000,1.000000

-0.872475,0.063019,0.484578,-1.374605
-0.011774,0.988650,-0.149773,0.347813
-0.488517,-0.136379,-0.861831,4.364665
0.000000,0.000000,0.000000,1.000000

-0.872483,0.063018,0.484563,-1.374612
-0.011817,0.988638,-0.149851,0.347774
-0.488501,-0.136468,-0.861825,4.364545
0.000000,0.000000,0.000000,1.000000

-0.872491,0.063018,0.484549,-1.374619
-0.011859,0.988626,-0.149929,0.347735
-0.488486,-0.136558,-0.861820,4.364419
