-0.000000,-0.164335,0.986405,0.986405
1.000000,-0.000000,0.000000,0.000000
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.052775,-0.164106,0.985030,0.985030
0.998606,-0.008673,0.052058,0.052058
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.105404,-0.163420,0.980910,0.980910
0.994430,-0.017322,0.103971,0.103971
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.157738,-0.162278,0.974056,0.974056
0.987481,-0.025922,0.155594,0.155594
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.209633,-0.160684,0.964487,0.964487
0.977780,-0.034450,0.206783,0.206783
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.260943,-0.158641,0.952230,0.952230
0.965354,-0.042882,0.257396,0.257396
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.311527,-0.156157,0.937319,0.937319
0.950237,-0.051195,0.307291,0.307291
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.361242,-0.153238,0.919795,0.919795
0.932472,-0.059365,0.356330,0.356330
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.409950,-0.149891,0.899708,0.899708
0.912108,-0.067369,0.404376,0.404376
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.457515,-0.146127,0.877113,0.877113
0.889202,-0.075186,0.451295,0.451295
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.503806,-0.141955,0.852073,0.852073
0.863817,-0.082793,0.496956,0.496956
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.548692,-0.137388,0.824659,0.824659
0.836025,-0.090169,0.541232,0.541232
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.592049,-0.132438,0.794946,0.794946
0.805902,-0.097294,0.583999,0.583999
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.633755,-0.127119,0.763017,0.763017
0.773534,-0.104148,0.625139,0.625139
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.673696,-0.121445,0.728962,0.728962
0.739009,-0.110712,0.664536,0.664536
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.711758,-0.115433,0.692875,0.692875
0.702425,-0.116967,0.702082,0.702082
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.747837,-0.109099,0.654857,0.654857
0.663882,-0.122896,0.737670,0.737670
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.781831,-0.102461,0.615013,0.615013
0.623490,-0.128482,0.771202,0.771202
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.813647,-0.095538,0.573456,0.573456
0.581359,-0.133711,0.802585,0.802585
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.843194,-0.088348,0.530300,0.530300
0.537609,-0.138566,0.831731,0.831731
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

-0.870392,-0.080912,0.485666,0.485666
0.492360,-0.143036,0.858558,0.858558
0.000000,0.986405,0.164335,0.164335
0.000000,0.000000,0.000000,1.000000

