-0.072851,0.013374,0.127892,-0.079665
0.001868,0.147085,-0.014316,0.022755
-0.128576,-0.005440,-0.072672,0.579913
0.000000,0.000000,0.000000,1.000000

-0.072969,0.013374,0.127825,-0.079727
0.001871,0.147085,-0.014321,0.022758
-0.128509,-0.005452,-0.072789,0.579985
0.000000,0.000000,0.000000,1.000000

-0.073086,0.013374,0.127758,-0.079789
0.001874,0.147084,-0.014325,0.022761
-0.128442,-0.005465,-0.072906,0.580058
0.000000,0.000000,0.000000,1.000000

-0.073203,0.013374,0.127691,-0.079851
0.001876,0.147084,-0.014330,0.022764
-0.128375,-0.005477,-0.073022,0.580129
0.000000,0.000000,0.000000,1.000000

-0.073321,0.013375,0.127623,-0.079912
0.001879,0.147083,-0.014335,0.022767
-0.128308,-0.005489,-0.073139,0.580201
0.000000,0.000000,0.000000,1.000000

-0.073438,0.013375,0.127556,-0.079974
0.001881,0.147083,-0.014339,0.022769
-0.128241,-0.005501,-0.073256,0.580272
0.000000,0.000000,0.000000,1.000000

-0.073555,0.013375,0.127488,-0.080035
0.001884,0.147082,-0.014344,0.022772
-0.128174,-0.005514,-0.073372,0.580342
0.000000,0.000000,0.000000,1.000000

-0.073672,0.013375,0.127421,-0.080097
0.001886,0.147082,-0.014348,0.022775
-0.128107,-0.005526,-0.073489,0.580413
0.000000,0.000000,0.000000,1.000000

-0.073789,0.013375,0.127353,-0.080158
0.001889,0.147081,-0.014353,0.022778
-0.128039,-0.005538,-0.073605,0.580482
0.000000,0.000000,0.000000,1.000000

-0.073906,0.013375,0.127285,-0.080220
0.001892,0.147081,-0.014357,0.022781
-0.127972,-0.005550,-0.073722,0.580552
0.000000,0.000000,0.000000,1.000000

-0.074023,0.013375,0.127217,-0.080281
0.001894,0.147080,-0.014362,0.022783
-0.127904,-0.005563,-0.073838,0.580621
0.000000,0.000000,0.000000,1.000000

-0.074140,0.013376,0.127149,-0.080342
0.001897,0.147080,-0.014366,0.022786
-0.127837,-0.005575,-0.073954,0.580689
0.000000,0.000000,0.000000,1.000000

-0.074256,0.013376,0.127081,-0.080404
0.001899,0.147079,-0.014371,0.022789
-0.127769,-0.005587,-0.074070,0.580758
0.000000,0.000000,0.000000,1.000000

-0.074373,0.013376,0.127013,-0.080465
0.001902,0.147079,-0.014375,0.022792
-0.127701,-0.005599,-0.074186,0.580826
0.000000,0.000000,0.000000,1.000000

-0.074490,0.013376,0.126944,-0.080526
0.001905,0.147079,-0.014380,0.022795
-0.127633,-0.005612,-0.074302,0.580893
0.000000,0.000000,0.000000,1.000000

-0.074606,0.013376,0.126876,-0.080587
0.001907,0.147078,-0.014384,0.022798
-0.127565,-0.005624,-0.074418,0.580960
0.000000,0.000000,0.000000,1.000000

-0.074723,0.013376,0.126807,-0.080648
0.001910,0.147078,-0.014389,0.022800
-0.127496,-0.005636,-0.074534,0.581027
0.000000,0.000000,0.000000,1.000000

-0.074839,0.013376,0.126739,-0.080708
0.001912,0.147077,-0.014393,0.022803
-0.127428,-0.005649,-0.074650,0.581093
0.000000,0.000000,0.000000,1.000000

-0.074956,0.013376,0.126670,-0.080769
0.001915,0.147077,-0.014398,0.022806
-0.127360,-0.005661,-0.074766,0.581159
0.000000,0.000000,0.000000,1.000000

-0.075072,0.013376,0.126601,-0.080830
0.001918,0.147076,-0.014402,0.022809
-0.127291,-0.005673,-0.074882,0.581224
0.000000,0.000000,0.000000,1.000000

-0.075188,0.013376,0.126532,-0.080891
0.001920,0.147076,-0.014407,0.022812
-0.127222,-0.005685,-0.074997,0.581289
0.000000,0.000000,0.000000,1.000000

